日期,省级,,面积,人口,确诊,疑似,治愈,死亡,现存确诊
2020-02-25,黎巴嫩,,-1,-1,1,0,0,0,1
2020-02-25,伊拉克,,-1,-1,1,0,0,0,1
2020-02-25,俄罗斯,,-1,-1,2,0,2,0,0
2020-02-25,内蒙古,,129.59443898197404,2470.640000000001,75,0,34,0,41
2020-02-25,印度,,-1,-1,3,0,3,0,0
2020-02-25,尼泊尔,,-1,-1,1,0,1,0,0
2020-02-25,斯里兰卡,,-1,-1,1,0,1,0,0
2020-02-25,新疆,,174.73873049803748,2219.3499999999995,76,0,30,2,44
2020-02-25,柬埔寨,,-1,-1,1,0,1,0,0
2020-02-25,比利时,,-1,-1,1,0,1,0,0
2020-02-25,瑞典,,-1,-1,1,0,0,0,1
2020-02-25,芬兰,,-1,-1,1,0,1,0,0
2020-02-25,菲律宾,,-1,-1,3,0,1,1,1
2020-02-25,西藏,,114.28807021034801,300.22,1,0,1,0,0
2020-02-25,青海,,69.29584200680502,562.66,18,0,18,0,0
2020-02-26,内蒙古,,129.59443898197404,2470.640000000001,75,0,38,0,37
2020-02-26,新加坡,,-1,-1,93,0,62,0,31
2020-02-26,德国,,-1,-1,19,0,14,0,5
2020-02-26,新疆,,174.73873049803748,2219.3499999999995,76,0,34,2,40
2020-02-26,广西,,21.184350467812,4602.669999999999,252,0,147,2,103
2020-02-26,陕西,,20.356404281047496,3732.72,245,0,192,1,52
2020-02-26,山西,,15.996141343367011,3571.23,133,0,104,0,29
2020-02-26,吉林,,21.318763727273996,2746.23,93,0,65,1,27
2020-02-26,甘肃,,43.62062148879054,2557.53,91,0,81,2,8
2020-02-26,湖北,,17.5587617759675,5723.77,65187,0,20969,2615,41603
2020-02-26,香港,,0.2318597904440132,739.0,89,0,24,2,63
2020-02-26,山东,,16.907928425625506,9579.3,756,0,377,6,373
2020-02-26,海南,,3.4339868098500084,867.21,168,0,129,5,34
2020-02-26,天津,,1.2601887440589987,1293.82,135,0,96,3,36
2020-02-26,科威特,,-1,-1,25,0,0,0,25
2020-02-26,希腊,,-1,-1,1,0,0,0,1
2020-02-26,意大利,,-1,-1,374,0,1,12,361
2020-02-26,钻石公主号邮轮,,-1,-1,705,0,0,4,701
2020-02-26,台湾,,3.186529964356004,2274.0,32,0,5,1,26
2020-02-26,美国,,-1,-1,57,0,3,0,54
2020-02-26,巴林,,-1,-1,26,0,0,0,26
2020-02-26,伊朗,,-1,-1,139,0,0,19,120
2020-02-26,日本,,-1,-1,178,0,22,2,154
2020-02-26,韩国,,-1,-1,1261,0,22,12,1227
2020-02-26,河南,,16.141830600971495,9402.369999999997,1271,0,1033,19,219
2020-02-26,广东,,17.623086185395504,10430.29,1347,0,851,7,489
2020-02-26,浙江,,11.981979841601506,5442.700000000002,1205,0,867,1,337
2020-02-26,黑龙江,,54.46378289411001,3831.219999999999,480,0,249,12,219
2020-02-26,福建,,12.243843456180494,3689.41,294,0,218,1,75
2020-02-26,河北,,19.945148081317488,7185.43,312,0,261,6,45
2020-02-26,泰国,,-1,-1,40,0,22,0,18
2020-02-26,法国,,-1,-1,17,0,11,2,4
2020-02-26,安徽,,13.352554087613001,5949.999999999999,989,0,744,6,239
2020-02-26,湖南,,19.36597052422902,6568.3600000000015,1016,0,783,4,229
2020-02-26,四川,,45.723819751963006,8041.829999999999,531,0,307,3,221
2020-02-26,江苏,,10.25282570820451,7866.000000000001,631,0,478,0,153
2020-02-26,重庆,,7.708797246292492,2884.62,576,0,373,6,197
2020-02-26,云南,,34.276847991411515,4596.5999999999985,174,0,144,2,28
2020-02-26,澳大利亚,,-1,-1,22,0,15,0,7
2020-02-26,加拿大,,-1,-1,11,0,4,0,7
2020-02-26,以色列,,-1,-1,6,0,0,0,6
2020-02-26,西班牙,,-1,-1,7,0,2,0,5
2020-02-26,阿曼,,-1,-1,2,0,0,0,2
2020-02-26,奥地利,,-1,-1,2,0,0,0,2
2020-02-26,克罗地亚,,-1,-1,1,0,0,0,1
2020-02-26,瑞士,,-1,-1,1,0,0,0,1
2020-02-26,阿尔及利亚,,-1,-1,1,0,0,0,1
2020-02-26,越南,,-1,-1,16,0,16,0,0
2020-02-26,上海,,0.8780426080414991,2301.91,336,0,272,3,61
2020-02-26,宁夏,,5.231898559560495,630.14,71,0,65,0,6
2020-02-26,阿联酋,,-1,-1,13,0,4,0,9
2020-02-26,英国,,-1,-1,13,0,8,0,5
2020-02-26,马来西亚,,-1,-1,22,0,18,0,4
2020-02-26,瑞典,,-1,-1,1,0,0,0,1
2020-02-26,菲律宾,,-1,-1,3,0,1,1,1
2020-02-26,埃及,,-1,-1,1,0,0,0,1
2020-02-26,黎巴嫩,,-1,-1,1,0,0,0,1
2020-02-26,伊拉克,,-1,-1,1,0,0,0,1
2020-02-26,阿富汗,,-1,-1,1,0,0,0,1
2020-02-26,尼泊尔,,-1,-1,1,0,1,0,0
2020-02-26,柬埔寨,,-1,-1,1,0,1,0,0
2020-02-26,斯里兰卡,,-1,-1,1,0,1,0,0
2020-02-26,芬兰,,-1,-1,1,0,1,0,0
2020-02-26,印度,,-1,-1,3,0,3,0,0
2020-02-26,俄罗斯,,-1,-1,2,0,2,0,0
2020-02-26,比利时,,-1,-1,1,0,1,0,0
2020-02-26,江西,,15.266293405413506,4456.749999999999,934,0,719,1,214
2020-02-26,北京,,1.7347041510244987,1961.2,400,0,235,4,161
2020-02-26,辽宁,,17.002514162973,4374.619999999999,121,0,88,1,32
2020-02-26,澳门,,0.0007793272830000177,62.0,10,0,7,0,3
2020-02-26,西藏,,114.28807021034801,300.22,1,0,1,0,0
2020-02-26,贵州,,15.98774554200051,3474.6600000000008,146,0,104,2,40
2020-02-26,青海,,69.29584200680502,562.66,18,0,18,0,0
2020-02-27,英国,,-1,-1,15,0,8,0,7
2020-02-27,以色列,,-1,-1,7,0,1,0,6
2020-02-27,马来西亚,,-1,-1,23,0,18,0,5
2020-02-27,瑞士,,-1,-1,4,0,0,0,4
2020-02-27,黎巴嫩,,-1,-1,3,0,0,0,3
2020-02-27,克罗地亚,,-1,-1,3,0,0,0,3
2020-02-27,奥地利,,-1,-1,3,0,0,0,3
2020-02-27,希腊,,-1,-1,3,0,0,0,3
2020-02-27,河南,,16.141830600971495,9402.369999999997,1272,0,1068,20,184
2020-02-27,内蒙古,,129.59443898197404,2470.640000000001,75,0,42,0,33
2020-02-27,山东,,16.907928425625506,9579.3,756,0,387,6,363
2020-02-27,安徽,,13.352554087613001,5949.999999999999,989,0,792,6,191
2020-02-27,江苏,,10.25282570820451,7866.000000000001,631,0,498,0,133
2020-02-27,天津,,1.2601887440589987,1293.82,135,0,102,3,30
2020-02-27,辽宁,,17.002514162973,4374.619999999999,121,0,93,1,27
2020-02-27,山西,,15.996141343367011,3571.23,133,0,106,0,27
2020-02-27,北马其顿,,-1,-1,1,0,0,0,1
2020-02-27,吉林,,21.318763727273996,2746.23,93,0,67,1,25
2020-02-27,新疆,,174.73873049803748,2219.3499999999995,76,0,43,2,31
2020-02-27,澳门,,0.0007793272830000177,62.0,10,0,8,0,2
2020-02-27,浙江,,11.981979841601506,5442.700000000002,1205,0,932,1,272
2020-02-27,四川,,45.723819751963006,8041.829999999999,534,0,321,3,210
2020-02-27,湖南,,19.36597052422902,6568.3600000000015,1017,0,804,4,209
2020-02-27,黑龙江,,54.46378289411001,3831.219999999999,480,0,270,13,197
2020-02-27,陕西,,20.356404281047496,3732.72,245,0,195,1,49
2020-02-27,河北,,19.945148081317488,7185.43,317,0,274,6,37
2020-02-27,湖北,,17.5587617759675,5723.77,65596,0,23383,2641,39572
2020-02-27,意大利,,-1,-1,528,0,40,14,474
2020-02-27,韩国,,-1,-1,1766,0,22,13,1731
2020-02-27,钻石公主号邮轮,,-1,-1,705,0,0,4,701
2020-02-27,伊朗,,-1,-1,245,0,49,26,170
2020-02-27,日本,,-1,-1,189,0,22,3,164
2020-02-27,美国,,-1,-1,60,0,3,0,57
2020-02-27,科威特,,-1,-1,43,0,0,0,43
2020-02-27,巴林,,-1,-1,33,0,0,0,33
2020-02-27,新加坡,,-1,-1,93,0,62,0,31
2020-02-27,德国,,-1,-1,27,0,14,0,13
2020-02-27,西班牙,,-1,-1,13,0,2,0,11
2020-02-27,澳大利亚,,-1,-1,23,0,15,0,8
2020-02-27,加拿大,,-1,-1,12,0,4,0,8
2020-02-27,伊拉克,,-1,-1,6,0,0,0,6
2020-02-27,法国,,-1,-1,18,0,11,2,5
2020-02-27,阿曼,,-1,-1,4,0,0,0,4
2020-02-27,瑞典,,-1,-1,2,0,0,0,2
2020-02-27,巴基斯坦,,-1,-1,2,0,0,0,2
2020-02-27,芬兰,,-1,-1,2,0,1,0,1
2020-02-27,巴西,,-1,-1,1,0,0,0,1
2020-02-27,罗马尼亚,,-1,-1,1,0,0,0,1
2020-02-27,格鲁吉亚,,-1,-1,1,0,0,0,1
2020-02-27,爱沙尼亚,,-1,-1,1,0,0,0,1
2020-02-27,丹麦,,-1,-1,1,0,0,0,1
2020-02-27,挪威,,-1,-1,1,0,0,0,1
2020-02-27,广西,,21.184350467812,4602.669999999999,252,0,161,2,89
2020-02-27,福建,,12.243843456180494,3689.41,296,0,228,1,67
2020-02-27,海南,,3.4339868098500084,867.21,168,0,131,5,32
2020-02-27,云南,,34.276847991411515,4596.5999999999985,174,0,150,2,22
2020-02-27,宁夏,,5.231898559560495,630.14,72,0,68,0,4
2020-02-27,广东,,17.623086185395504,10430.29,1347,0,890,7,450
2020-02-27,香港,,0.2318597904440132,739.0,92,0,24,2,66
2020-02-27,泰国,,-1,-1,40,0,22,0,18
2020-02-27,阿尔及利亚,,-1,-1,1,0,0,0,1
2020-02-27,上海,,0.8780426080414991,2301.91,337,0,276,3,58
2020-02-27,北京,,1.7347041510244987,1961.2,410,0,248,5,157
2020-02-27,江西,,15.266293405413506,4456.749999999999,934,0,754,1,179
2020-02-27,贵州,,15.98774554200051,3474.6600000000008,146,0,112,2,32
2020-02-27,越南,,-1,-1,16,0,16,0,0
2020-02-27,重庆,,7.708797246292492,2884.62,576,0,384,6,186
2020-02-27,阿富汗,,-1,-1,1,0,0,0,1
2020-02-27,俄罗斯,,-1,-1,2,0,2,0,0
2020-02-27,印度,,-1,-1,3,0,3,0,0
2020-02-27,台湾,,3.186529964356004,2274.0,32,0,5,1,26
2020-02-27,尼泊尔,,-1,-1,1,0,1,0,0
2020-02-27,斯里兰卡,,-1,-1,1,0,1,0,0
2020-02-27,柬埔寨,,-1,-1,1,0,1,0,0
2020-02-27,比利时,,-1,-1,1,0,1,0,0
2020-02-27,菲律宾,,-1,-1,3,0,1,1,1
2020-02-27,西藏,,114.28807021034801,300.22,1,0,1,0,0
2020-02-27,阿联酋,,-1,-1,13,0,4,0,9
2020-02-27,青海,,69.29584200680502,562.66,18,0,18,0,0
2020-02-28,香港,,0.2318597904440132,739.0,94,0,30,2,62
2020-02-28,奥地利,,-1,-1,5,0,0,0,5
2020-02-28,钻石公主号邮轮,,-1,-1,705,0,0,5,700
2020-02-28,英国（含北爱尔兰）,,-1,-1,16,0,8,0,8
2020-02-28,浙江,,11.981979841601506,5442.700000000002,1205,0,975,1,229
2020-02-28,山东,,16.907928425625506,9579.3,756,0,405,6,345
2020-02-28,四川,,45.723819751963006,8041.829999999999,538,0,338,3,197
2020-02-28,河南,,16.141830600971495,9402.369999999997,1272,0,1112,20,140
2020-02-28,湖南,,19.36597052422902,6568.3600000000015,1017,0,830,4,183
2020-02-28,广西,,21.184350467812,4602.669999999999,252,0,168,2,82
2020-02-28,福建,,12.243843456180494,3689.41,296,0,235,1,60
2020-02-28,希腊,,-1,-1,4,0,0,0,4
2020-02-28,挪威,,-1,-1,4,0,0,0,4
2020-02-28,河北,,19.945148081317488,7185.43,318,0,277,6,35
2020-02-28,陕西,,20.356404281047496,3732.72,245,0,199,1,45
2020-02-28,日本,,-1,-1,226,0,22,4,200
2020-02-28,海南,,3.4339868098500084,867.21,168,0,133,5,30
2020-02-28,江苏,,10.25282570820451,7866.000000000001,631,0,515,0,116
2020-02-28,吉林,,21.318763727273996,2746.23,93,0,73,1,19
2020-02-28,广东,,17.623086185395504,10430.29,1348,0,935,7,406
2020-02-28,韩国,,-1,-1,2337,0,22,13,2302
2020-02-28,泰国,,-1,-1,41,0,28,0,13
2020-02-28,瑞士,,-1,-1,8,0,0,0,8
2020-02-28,白俄罗斯,,-1,-1,1,0,0,0,1
2020-02-28,新疆,,174.73873049803748,2219.3499999999995,76,0,52,3,21
2020-02-28,内蒙古,,129.59443898197404,2470.640000000001,75,0,45,0,30
2020-02-28,台湾,,3.186529964356004,2274.0,34,0,6,1,27
2020-02-28,山西,,15.996141343367011,3571.23,133,0,109,0,24
2020-02-28,新西兰,,-1,-1,1,0,0,0,1
2020-02-28,立陶宛,,-1,-1,1,0,0,0,1
2020-02-28,加拿大,,-1,-1,14,0,4,0,10
2020-02-28,云南,,34.276847991411515,4596.5999999999985,174,0,156,2,16
2020-02-28,上海,,0.8780426080414991,2301.91,337,0,279,3,55
2020-02-28,重庆,,7.708797246292492,2884.62,576,0,402,6,168
2020-02-28,黑龙江,,54.46378289411001,3831.219999999999,480,0,283,13,184
2020-02-28,西班牙,,-1,-1,25,0,2,0,23
2020-02-28,意大利,,-1,-1,653,0,45,17,591
2020-02-28,格鲁吉亚,,-1,-1,1,0,0,0,1
2020-02-28,丹麦,,-1,-1,1,0,0,0,1
2020-02-28,伊拉克,,-1,-1,7,0,0,0,7
2020-02-28,巴基斯坦,,-1,-1,2,0,0,0,2
2020-02-28,埃及,,-1,-1,1,0,1,0,0
2020-02-28,德国,,-1,-1,48,0,14,0,34
2020-02-28,法国,,-1,-1,38,0,11,2,25
2020-02-28,美国,,-1,-1,60,0,3,0,57
2020-02-28,尼日利亚,,-1,-1,1,0,0,0,1
2020-02-28,罗马尼亚,,-1,-1,1,0,0,0,1
2020-02-28,爱沙尼亚,,-1,-1,1,0,0,0,1
2020-02-28,北爱尔兰,,-1,-1,1,0,0,0,1
2020-02-28,安徽,,13.352554087613001,5949.999999999999,990,0,821,6,163
2020-02-28,北马其顿,,-1,-1,1,0,0,0,1
2020-02-28,阿曼,,-1,-1,6,0,0,0,6
2020-02-28,巴西,,-1,-1,1,0,0,0,1
2020-02-28,澳大利亚,,-1,-1,23,0,15,0,8
2020-02-28,巴林,,-1,-1,33,0,0,0,33
2020-02-28,荷兰,,-1,-1,1,0,0,0,1
2020-02-28,瑞典,,-1,-1,7,0,0,0,7
2020-02-28,阿联酋,,-1,-1,19,0,5,0,14
2020-02-28,伊朗,,-1,-1,270,0,49,26,195
2020-02-28,黎巴嫩,,-1,-1,3,0,0,0,3
2020-02-28,以色列,,-1,-1,7,0,1,0,6
2020-02-28,克罗地亚,,-1,-1,3,0,0,0,3
2020-02-28,英国,,-1,-1,15,0,8,0,7
2020-02-28,马来西亚,,-1,-1,23,0,18,0,5
2020-02-28,芬兰,,-1,-1,2,0,1,0,1
2020-02-28,科威特,,-1,-1,43,0,0,0,43
2020-02-28,甘肃,,43.62062148879054,2557.53,91,0,82,2,7
2020-02-28,北京,,1.7347041510244987,1961.2,410,0,257,7,146
2020-02-28,江西,,15.266293405413506,4456.749999999999,935,0,790,1,144
2020-02-28,湖北,,17.5587617759675,5723.77,65914,0,26403,2682,36829
2020-02-28,新加坡,,-1,-1,93,0,62,0,31
2020-02-28,越南,,-1,-1,16,0,16,0,0
2020-02-28,阿尔及利亚,,-1,-1,1,0,0,0,1
2020-02-28,天津,,1.2601887440589987,1293.82,136,0,102,3,31
2020-02-28,阿富汗,,-1,-1,1,0,0,0,1
2020-02-28,辽宁,,17.002514162973,4374.619999999999,121,0,93,1,27
2020-02-28,澳门,,0.0007793272830000177,62.0,10,0,8,0,2
2020-02-28,宁夏,,5.231898559560495,630.14,72,0,68,0,4
2020-02-28,贵州,,15.98774554200051,3474.6600000000008,146,0,112,2,32
2020-02-28,柬埔寨,,-1,-1,1,0,1,0,0
2020-02-28,比利时,,-1,-1,1,0,1,0,0
2020-02-28,尼泊尔,,-1,-1,1,0,1,0,0
2020-02-28,俄罗斯,,-1,-1,2,0,2,0,0
2020-02-28,菲律宾,,-1,-1,3,0,1,1,1
2020-02-28,斯里兰卡,,-1,-1,1,0,1,0,0
2020-02-28,印度,,-1,-1,3,0,3,0,0
2020-02-28,西藏,,114.28807021034801,300.22,1,0,1,0,0
2020-02-28,青海,,69.29584200680502,562.66,18,0,18,0,0
2020-02-29,河北,,19.945148081317488,7185.43,318,0,282,6,30
2020-02-29,福建,,12.243843456180494,3689.41,296,0,243,1,52
2020-02-29,广东,,17.623086185395504,10430.29,1349,0,983,7,359
2020-02-29,湖南,,19.36597052422902,6568.3600000000015,1018,0,846,4,168
2020-02-29,辽宁,,17.002514162973,4374.619999999999,121,0,96,1,24
2020-02-29,山东,,16.907928425625506,9579.3,756,0,421,6,329
2020-02-29,河南,,16.141830600971495,9402.369999999997,1272,0,1170,21,81
2020-02-29,阿联酋,,-1,-1,21,0,5,0,16
2020-02-29,瑞典,,-1,-1,12,0,0,0,12
2020-02-29,墨西哥,,-1,-1,3,0,0,0,3
2020-02-29,加拿大,,-1,-1,16,0,4,0,12
2020-02-29,阿曼,,-1,-1,6,0,1,0,5
2020-02-29,泰国,,-1,-1,42,0,28,0,14
2020-02-29,丹麦,,-1,-1,3,0,0,0,3
2020-02-29,湖北,,17.5587617759675,5723.77,66337,0,28993,2727,34617
2020-02-29,黑龙江,,54.46378289411001,3831.219999999999,480,0,301,13,166
2020-02-29,挪威,,-1,-1,7,0,0,0,7
2020-02-29,广西,,21.184350467812,4602.669999999999,252,0,176,2,74
2020-02-29,天津,,1.2601887440589987,1293.82,136,0,109,3,24
2020-02-29,新疆,,174.73873049803748,2219.3499999999995,76,0,62,3,11
2020-02-29,四川,,45.723819751963006,8041.829999999999,538,0,351,3,184
2020-02-29,立陶宛,,-1,-1,1,0,0,0,1
2020-02-29,新西兰,,-1,-1,1,0,0,0,1
2020-02-29,北马其顿,,-1,-1,1,0,0,0,1
2020-02-29,希腊,,-1,-1,4,0,0,0,4
2020-02-29,菲律宾,,-1,-1,3,0,1,1,1
2020-02-29,美国,,-1,-1,63,0,3,0,60
2020-02-29,荷兰,,-1,-1,2,0,0,0,2
2020-02-29,阿塞拜疆,,-1,-1,1,0,0,0,1
2020-02-29,俄罗斯,,-1,-1,2,0,2,0,0
2020-02-29,韩国,,-1,-1,3150,0,27,16,3107
2020-02-29,澳大利亚,,-1,-1,25,0,15,0,10
2020-02-29,巴西,,-1,-1,1,0,0,0,1
2020-02-29,巴林,,-1,-1,38,0,0,0,38
2020-02-29,马来西亚,,-1,-1,25,0,18,0,7
2020-02-29,意大利,,-1,-1,888,0,46,21,821
2020-02-29,尼泊尔,,-1,-1,1,0,1,0,0
2020-02-29,印度,,-1,-1,3,0,3,0,0
2020-02-29,以色列,,-1,-1,9,0,1,0,8
2020-02-29,瑞士,,-1,-1,15,0,0,0,15
2020-02-29,伊拉克,,-1,-1,8,0,0,0,8
2020-02-29,克罗地亚,,-1,-1,5,0,0,0,5
2020-02-29,钻石公主号邮轮,,-1,-1,705,0,0,6,699
2020-02-29,英国,,-1,-1,20,0,8,0,12
2020-02-29,斯里兰卡,,-1,-1,1,0,1,0,0
2020-02-29,芬兰,,-1,-1,3,0,1,0,2
2020-02-29,奥地利,,-1,-1,5,0,0,0,5
2020-02-29,伊朗,,-1,-1,593,0,123,43,427
2020-02-29,黎巴嫩,,-1,-1,3,0,0,0,3
2020-02-29,新加坡,,-1,-1,98,0,69,0,29
2020-02-29,德国,,-1,-1,66,0,14,0,52
2020-02-29,埃及,,-1,-1,1,0,1,0,0
2020-02-29,阿尔及利亚,,-1,-1,1,0,0,0,1
2020-02-29,白俄罗斯,,-1,-1,1,0,0,0,1
2020-02-29,格鲁吉亚,,-1,-1,2,0,0,0,2
2020-02-29,日本,,-1,-1,240,0,22,5,213
2020-02-29,科威特,,-1,-1,43,0,0,0,43
2020-02-29,柬埔寨,,-1,-1,1,0,1,0,0
2020-02-29,越南,,-1,-1,16,0,16,0,0
2020-02-29,西班牙,,-1,-1,41,0,2,0,39
2020-02-29,罗马尼亚,,-1,-1,3,0,0,0,3
2020-02-29,爱沙尼亚,,-1,-1,1,0,0,0,1
2020-02-29,尼日利亚,,-1,-1,1,0,0,0,1
2020-02-29,摩纳哥,,-1,-1,1,0,0,0,1
2020-02-29,法国,,-1,-1,57,0,11,2,44
2020-02-29,阿富汗,,-1,-1,1,0,0,0,1
2020-02-29,比利时,,-1,-1,1,0,1,0,0
2020-02-29,巴基斯坦,,-1,-1,2,0,0,0,2
2020-02-29,冰岛,,-1,-1,1,0,0,0,1
2020-02-29,海南,,3.4339868098500084,867.21,168,0,147,5,16
2020-02-29,吉林,,21.318763727273996,2746.23,93,0,75,1,17
2020-02-29,浙江,,11.981979841601506,5442.700000000002,1205,0,1016,1,188
2020-02-29,陕西,,20.356404281047496,3732.72,245,0,207,1,37
2020-02-29,内蒙古,,129.59443898197404,2470.640000000001,75,0,49,0,26
2020-02-29,江苏,,10.25282570820451,7866.000000000001,631,0,523,0,108
2020-02-29,大不列颠及北爱尔兰联合王国,,-1,-1,20,0,8,0,12
2020-02-29,台湾,,3.186529964356004,2274.0,39,0,9,1,29
2020-02-29,上海,,0.8780426080414991,2301.91,337,0,287,3,47
2020-02-29,宁夏,,5.231898559560495,630.14,73,0,69,0,4
2020-02-29,云南,,34.276847991411515,4596.5999999999985,174,0,157,2,15
2020-02-29,安徽,,13.352554087613001,5949.999999999999,990,0,868,6,116
2020-02-29,北京,,1.7347041510244987,1961.2,411,0,271,8,132
2020-02-29,江西,,15.266293405413506,4456.749999999999,935,0,811,1,123
2020-02-29,英国（含北爱尔兰）,,-1,-1,20,0,8,0,12
2020-02-29,重庆,,7.708797246292492,2884.62,576,0,422,6,148
2020-02-29,山西,,15.996141343367011,3571.23,133,0,113,0,20
2020-02-29,香港,,0.2318597904440132,739.0,94,0,30,2,62
2020-02-29,北爱尔兰,,-1,-1,1,0,0,0,1
2020-02-29,甘肃,,43.62062148879054,2557.53,91,0,82,2,7
2020-02-29,澳门,,0.0007793272830000177,62.0,10,0,8,0,2
2020-02-29,贵州,,15.98774554200051,3474.6600000000008,146,0,112,2,32
2020-02-29,西藏,,114.28807021034801,300.22,1,0,1,0,0
2020-02-29,青海,,69.29584200680502,562.66,18,0,18,0,0
2020-03-01,香港,,0.2318597904440132,739.0,96,0,36,2,58
2020-03-01,甘肃,,43.62062148879054,2557.53,91,0,84,2,5
2020-03-01,河南,,16.141830600971495,9402.369999999997,1272,0,1198,22,52
2020-03-01,英国,,-1,-1,35,0,8,0,27
2020-03-01,广东,,17.623086185395504,10430.29,1349,0,1016,7,326
2020-03-01,河北,,19.945148081317488,7185.43,318,0,294,6,18
2020-03-01,希腊,,-1,-1,7,0,0,0,7
2020-03-01,以色列,,-1,-1,10,0,1,0,9
2020-03-01,亚美尼亚,,-1,-1,1,0,0,0,1
2020-03-01,马来西亚,,-1,-1,29,0,18,0,11
2020-03-01,克罗地亚,,-1,-1,7,0,0,0,7
2020-03-01,科威特,,-1,-1,46,0,0,0,46
2020-03-01,澳大利亚,,-1,-1,28,0,15,1,12
2020-03-01,比利时,,-1,-1,2,0,1,0,1
2020-03-01,天津,,1.2601887440589987,1293.82,136,0,111,3,22
2020-03-01,辽宁,,17.002514162973,4374.619999999999,122,0,103,1,18
2020-03-01,日本,,-1,-1,250,0,41,5,204
2020-03-01,挪威,,-1,-1,17,0,0,0,17
2020-03-01,伊朗,,-1,-1,978,0,175,54,749
2020-03-01,四川,,45.723819751963006,8041.829999999999,538,0,365,3,170
2020-03-01,黑龙江,,54.46378289411001,3831.219999999999,480,0,342,13,125
2020-03-01,山东,,16.907928425625506,9579.3,758,0,443,6,309
2020-03-01,浙江,,11.981979841601506,5442.700000000002,1205,0,1046,1,158
2020-03-01,德国,,-1,-1,117,0,14,0,103
2020-03-01,海南,,3.4339868098500084,867.21,168,0,149,5,14
2020-03-01,泰国,,-1,-1,42,0,28,1,13
2020-03-01,阿塞拜疆,,-1,-1,3,0,0,0,3
2020-03-01,江苏,,10.25282570820451,7866.000000000001,631,0,536,0,95
2020-03-01,安徽,,13.352554087613001,5949.999999999999,990,0,873,6,111
2020-03-01,内蒙古,,129.59443898197404,2470.640000000001,75,0,52,0,23
2020-03-01,新疆,,174.73873049803748,2219.3499999999995,76,0,64,3,9
2020-03-01,湖北,,17.5587617759675,5723.77,66907,0,31536,2761,32610
2020-03-01,湖南,,19.36597052422902,6568.3600000000015,1018,0,866,4,148
2020-03-01,格鲁吉亚,,-1,-1,3,0,0,0,3
2020-03-01,巴基斯坦,,-1,-1,3,0,0,0,3
2020-03-01,吉林,,21.318763727273996,2746.23,93,0,78,1,14
2020-03-01,福建,,12.243843456180494,3689.41,296,0,247,1,48
2020-03-01,广西,,21.184350467812,4602.669999999999,252,0,181,2,69
2020-03-01,陕西,,20.356404281047496,3732.72,245,0,208,1,36
2020-03-01,重庆,,7.708797246292492,2884.62,576,0,442,6,128
2020-03-01,台湾,,3.186529964356004,2274.0,40,0,9,1,30
2020-03-01,荷兰,,-1,-1,7,0,0,0,7
2020-03-01,菲律宾,,-1,-1,3,0,1,1,1
2020-03-01,阿联酋,,-1,-1,21,0,5,0,16
2020-03-01,美国,,-1,-1,63,0,3,1,59
2020-03-01,瑞典,,-1,-1,13,0,0,0,13
2020-03-01,北马其顿,,-1,-1,1,0,0,0,1
2020-03-01,云南,,34.276847991411515,4596.5999999999985,174,0,163,2,9
2020-03-01,新西兰,,-1,-1,1,0,0,0,1
2020-03-01,巴林,,-1,-1,41,0,0,0,41
2020-03-01,韩国,,-1,-1,3526,0,30,17,3479
2020-03-01,阿曼,,-1,-1,6,0,1,0,5
2020-03-01,巴西,,-1,-1,2,0,0,0,2
2020-03-01,加拿大,,-1,-1,20,0,4,0,16
2020-03-01,俄罗斯,,-1,-1,2,0,2,0,0
2020-03-01,墨西哥,,-1,-1,4,0,0,0,4
2020-03-01,瑞士,,-1,-1,24,0,0,0,24
2020-03-01,印度,,-1,-1,3,0,3,0,0
2020-03-01,意大利,,-1,-1,1128,0,50,29,1049
2020-03-01,尼泊尔,,-1,-1,1,0,1,0,0
2020-03-01,芬兰,,-1,-1,3,0,1,0,2
2020-03-01,奥地利,,-1,-1,10,0,0,0,10
2020-03-01,上海,,0.8780426080414991,2301.91,337,0,290,3,44
2020-03-01,伊拉克,,-1,-1,13,0,0,0,13
2020-03-01,钻石公主号邮轮,,-1,-1,705,0,0,6,699
2020-03-01,丹麦,,-1,-1,3,0,0,0,3
2020-03-01,卡塔尔,,-1,-1,1,0,0,0,1
2020-03-01,白俄罗斯,,-1,-1,1,0,0,0,1
2020-03-01,阿尔及利亚,,-1,-1,1,0,0,0,1
2020-03-01,爱尔兰,,-1,-1,1,0,0,0,1
2020-03-01,厄瓜多尔,,-1,-1,1,0,0,0,1
2020-03-01,圣马力诺,,-1,-1,1,0,0,0,1
2020-03-01,斯里兰卡,,-1,-1,1,0,1,0,0
2020-03-01,新加坡,,-1,-1,102,0,72,0,30
2020-03-01,埃及,,-1,-1,1,0,1,0,0
2020-03-01,黎巴嫩,,-1,-1,3,0,0,0,3
2020-03-01,卢森堡,,-1,-1,1,0,0,0,1
2020-03-01,越南,,-1,-1,16,0,16,0,0
2020-03-01,西班牙,,-1,-1,58,0,2,0,56
2020-03-01,柬埔寨,,-1,-1,1,0,1,0,0
2020-03-01,阿富汗,,-1,-1,1,0,0,0,1
2020-03-01,法国,,-1,-1,100,0,12,2,86
2020-03-01,罗马尼亚,,-1,-1,3,0,0,0,3
2020-03-01,尼日利亚,,-1,-1,1,0,0,0,1
